id,title,type,release_year,runtime,genres,seasons,imdb_score,tmdb_score
ts272366,Amend: The Fight for America,SHOW,2021,58,"['war', 'documentation', 'history']",1.0,7.8,7.06
tm1082974,Count Me In,MOVIE,2021,81,"['documentation', 'music']",,6.8,7.1
tm858000,Rurouni Kenshin: The Final,MOVIE,2021,139,"['drama', 'history', 'action']",,7.2,"7,787"
ts292662,Johnny Hallyday: Beyond Rock,SHOW,2022,35,"['documentation', 'music']",1.0,7.1,6.0
ts250092,Shaman King,SHOW,2021,25,"['fantasy', 'animation', 'action', 'comedy', 'scifi']",1.0,7.0,"8,291"
tm1048362,Army of Thieves,MOVIE,2021,127,"['crime', 'comedy', 'thriller', 'scifi', 'horror', 'romance', 'action']",,6.4,"6,874"
tm1187913,Honeymoon with My Mother,MOVIE,2022,110,['comedy'],,5.8,6.5
ts367120,The Cage,SHOW,2022,37,"['drama', 'comedy', 'romance']",1.0,6.9,5.0
tm1278737,Lesson Plan,MOVIE,2022,101,"['crime', 'thriller', 'action', 'drama']",,5.0,6.4
tm1096775,Procession,MOVIE,2021,118,['documentation'],,7.2,"6,067"
ts297031,Transformers: War for Cybertron: Kingdom,SHOW,2021,24,"['action', 'scifi']",1.0,,8.0
tm456513,Army of the Dead,MOVIE,2021,138,"['action', 'horror', 'thriller', 'drama', 'scifi', 'war', 'crime']",,5.7,6.3
ts280892,"Devotion, a Story of Love and Desire",SHOW,2022,40,"['drama', 'romance']",1.0,6.4,6.5
tm465421,The Pirates: The Last Royal Treasure,MOVIE,2022,126,"['action', 'comedy']",,6.1,6.8
tm1045741,Blue Miracle,MOVIE,2021,95,"['drama', 'family']",,6.6,7.5
ts293814,Sparking Joy with Marie Kondo,SHOW,2021,42,"['comedy', 'drama', 'history', 'reality']",1.0,6.4,7.0
tm1064228,Fatherhood,MOVIE,2021,110,"['drama', 'comedy']",,6.6,7.6
tm1185421,David Spade: Nothing Personal,MOVIE,2022,66,"['comedy', 'documentation']",,5.8,"5,182"
tm1106806,Attack of the Hollywood ClichÃ©s!,MOVIE,2021,59,['documentation'],,,6.1
tm1018427,Moxie,MOVIE,2021,111,"['comedy', 'drama', 'music']",,6.7,"7,386"
tm1201457,Civil: Ben Crump,MOVIE,2022,101,['documentation'],,5.9,10.0
tm1130665,The Claus Family 2,MOVIE,2021,98,"['family', 'comedy', 'fantasy']",,5.5,6.7
tm1191019,Hold Your Breath: The Ice Dive,MOVIE,2022,40,['documentation'],,,6.7
ts220553,The Irregulars,SHOW,2021,53,"['crime', 'drama', 'fantasy', 'scifi']",1.0,6.0,"7,462"
ts289982,Bangkok Breaking,SHOW,2021,60,"['drama', 'thriller', 'action', 'crime']",1.0,5.8,6.8
ts356951,Hurts Like Hell,SHOW,2022,50,"['drama', 'sport']",1.0,7.4,8.1
tm1279542,Tom Papa: What a Day!,MOVIE,2022,60,['comedy'],,7.2,5.4
tm1210379,Collision,MOVIE,2022,99,"['drama', 'crime', 'thriller']",,4.2,6.0
tm1046932,Kate,MOVIE,2021,106,"['action', 'crime', 'drama', 'thriller']",,6.2,6.7
ts312200,I Am Georgina,SHOW,2022,41,['reality'],2.0,4.0,7.2
tm1063652,Intrusion,MOVIE,2021,92,"['thriller', 'drama']",,5.3,"6,006"
tm1020437,Rise of the Teenage Mutant Ninja Turtles: The Movie,MOVIE,2022,82,"['action', 'comedy', 'drama', 'family', 'fantasy', 'scifi', 'animation']",,6.0,7.5
ts273318,Country Comfort,SHOW,2021,25,"['comedy', 'drama', 'family', 'music', 'action']",1.0,6.8,7.7
tm1029256,Ferry,MOVIE,2021,107,"['drama', 'thriller', 'action', 'crime']",,7.0,6.8
tm1039147,Audible,MOVIE,2021,39,['documentation'],,5.3,6.9
ts287802,Penguin Town,SHOW,2021,28,"['documentation', 'drama', 'family', 'comedy']",1.0,7.9,7.0
tm1275346,Minions & More Volume 2,MOVIE,2022,54,"['animation', 'comedy', 'family']",,6.4,7.5
tm1200703,Christina P: Mom Genes,MOVIE,2022,62,"['comedy', 'documentation']",,6.1,6.9
ts296179,The War Next-door,SHOW,2021,33,['comedy'],2.0,5.7,"7,254"
ts292696,Intimacy,SHOW,2022,48,"['drama', 'crime']",1.0,6.8,7.1
ts367738,Island of the Sea Wolves,SHOW,2022,43,['documentation'],1.0,7.8,8.8
tm1087383,JJ+E,MOVIE,2021,90,"['drama', 'romance']",,5.3,"5,545"
ts305264,School of Chocolate,SHOW,2021,38,['reality'],1.0,7.6,"6,846"
tm810494,The 8th Night,MOVIE,2021,115,"['horror', 'thriller']",,5.3,"6,128"
tm1001097,Beauty,MOVIE,2022,100,"['drama', 'romance']",,4.1,5.7
tm1033470,Till Death,MOVIE,2021,89,"['thriller', 'horror']",,5.8,6.8
tm1264158,Iliza Shlesinger: Hot Forever,MOVIE,2022,68,"['comedy', 'documentation']",,6.6,6.5
ts315400,I Am a Stalker,SHOW,2022,45,"['documentation', 'crime']",1.0,6.4,5.7
ts290647,Rilakkuma's Theme Park Adventure,SHOW,2022,16,"['drama', 'family', 'animation', 'comedy', 'action']",1.0,6.7,7.4
tm983722,Prime Time,MOVIE,2021,93,"['drama', 'thriller']",,5.2,5.1
tm1093099,Love Hard,MOVIE,2021,104,"['comedy', 'romance']",,6.3,"7,021"
tm1269495,The Teacher,MOVIE,2022,121,"['thriller', 'drama']",,7.0,"5,333"
tm983270,Outside the Wire,MOVIE,2021,93,"['scifi', 'thriller', 'action', 'fantasy']",,5.4,"6,395"
ts270798,Love (ft. Marriage and Divorce),SHOW,2021,69,"['drama', 'romance']",3.0,6.8,6.3
tm1168053,Thallumaala,MOVIE,2022,146,"['action', 'drama', 'comedy']",,7.0,6.4
tm362072,Monster,MOVIE,2021,98,"['crime', 'drama']",,6.5,"6,579"
ts293346,Race: Bubba Wallace,SHOW,2022,47,"['documentation', 'sport']",1.0,6.5,5.0
tm1207094,Pete Davidson Presents: The Best Friends,MOVIE,2022,58,"['comedy', 'documentation']",,4.8,5.2
tm1104252,Escape the Undertaker,MOVIE,2021,31,"['thriller', 'horror', 'comedy']",,4.2,"5,102"
tm1002408,Biking Borders - eine etwas andere Reise,MOVIE,2021,89,['documentation'],,7.7,7.5
tm983466,"Crack: Cocaine, Corruption & Conspiracy",MOVIE,2021,89,"['documentation', 'crime', 'history']",,6.7,6.7
ts313668,Tear Along the Dotted Line,SHOW,2021,19,"['drama', 'comedy', 'animation']",1.0,8.6,"8,346"
tm1275453,The Last Dolphin King,MOVIE,2022,93,['documentation'],,5.6,"6,875"
tm1243746,Get Smart With Money,MOVIE,2022,93,['documentation'],,,6.4
tm1080114,Hostage House,MOVIE,2021,90,['thriller'],,3.9,6.6
tm1080154,"Costa Brava, Lebanon",MOVIE,2021,106,"['comedy', 'drama']",,7.1,6.5
tm1003630,After We Fell,MOVIE,2021,99,"['drama', 'romance']",,4.7,7.13
ts287438,The Innocent,SHOW,2021,58,"['crime', 'thriller', 'drama']",1.0,7.8,"7,727"
tm1248088,GodFather,MOVIE,2022,157,"['action', 'drama', 'crime', 'thriller']",,5.3,5.2
tm471968,Passing,MOVIE,2021,98,"['drama', 'thriller']",,6.7,6.4
ts320073,Attack on Pearl Harbor: Minute by Minute,SHOW,2021,45,"['documentation', 'history']",1.0,7.5,7.5
ts306149,æˆ‘ç²‰ä½ ,SHOW,2021,29,['documentation'],1.0,,
ts268835,Sisyphus,SHOW,2021,71,"['scifi', 'action', 'drama', 'fantasy', 'romance']",1.0,7.0,7.2
tm475430,Super Me,MOVIE,2021,102,"['fantasy', 'drama', 'scifi']",,5.8,7.6
ts257873,Dive Club,SHOW,2021,27,"['drama', 'family']",1.0,6.2,6.0
ts283639,Decoupled,SHOW,2021,30,"['comedy', 'drama']",1.0,8.0,"6,364"
tm1096769,Lead Me Home,MOVIE,2021,40,['documentation'],,7.1,"6,745"
ts345844,Shards of Her,SHOW,2022,47,"['drama', 'crime', 'thriller']",1.0,6.9,"7,864"
tm1247022,Jo Koy: Live from the Los Angeles Forum,MOVIE,2022,74,['comedy'],,7.2,"7,389"
ts312089,The Fabulous,SHOW,2022,56,"['comedy', 'drama', 'romance']",1.0,6.5,8.9
ts305263,Baking Impossible,SHOW,2021,49,['reality'],1.0,7.0,6.2
tm1227918,Under the Amalfi Sun,MOVIE,2022,90,"['comedy', 'romance', 'drama']",,5.3,"6,041"
ts302053,Change Days,SHOW,2021,68,['reality'],2.0,,6.5
tm1074764,Shiny_Flakes: The Teenage Drug Lord,MOVIE,2021,96,"['documentation', 'crime']",,7.3,"7,822"
ts313689,Our Beloved Summer,SHOW,2021,60,['drama'],1.0,,8.5
ts373887,Indian Predator: Murder in a Courtroom,SHOW,2022,56,"['documentation', 'crime']",1.0,7.2,7.2
ts282131,Attenborough's Life in Colour,SHOW,2021,51,['documentation'],1.0,8.2,7.5
ts284702,This Is a Robbery: The World's Biggest Art Heist,SHOW,2021,53,"['crime', 'documentation', 'history']",1.0,6.5,6.8
ts285469,Headspace Guide to Sleep,SHOW,2021,19,"['animation', 'documentation']",1.0,6.8,7.5
tm166973,Mixtape,MOVIE,2021,94,"['comedy', 'drama', 'family', 'romance']",,6.6,"7,135"
ts373250,PiÃ±ata Masters!,SHOW,2022,43,['reality'],1.0,7.1,7.0
tm1024592,Dobaaraa,MOVIE,2022,132,"['drama', 'fantasy', 'thriller', 'scifi']",,4.6,5.4
tm1247620,The Figo Affair: The Transfer That Changed Football,MOVIE,2022,105,"['documentation', 'sport']",,7.1,7.1
tm1022953,Who We Are: A Chronicle of Racism in America,MOVIE,2022,117,['documentation'],,7.3,7.3
ts285724,2020,SHOW,2021,45,"['drama', 'crime', 'thriller']",2.0,7.7,6.4
ts306068,Luna Park,SHOW,2021,50,"['drama', 'romance']",1.0,6.6,"6,962"
tm992844,The Dig,MOVIE,2021,112,"['drama', 'history']",,7.1,6.9
tm919920,Milestone,MOVIE,2021,98,['drama'],,6.6,5.7
ts355168,The Hidden Lives of Pets,SHOW,2022,32,['documentation'],1.0,7.2,7.7
ts296201,Elize Matsunaga: Once Upon a Crime,SHOW,2021,49,"['crime', 'documentation']",1.0,5.9,6.0
tm1276831,Kaapa,MOVIE,2022,133,"['drama', 'crime', 'action']",,,8.0
tm1102891,Grudge,MOVIE,2021,104,"['drama', 'thriller', 'crime']",,5.5,6.2
tm902870,7 Yards: The Chris Norton Story,MOVIE,2021,93,['documentation'],,7.8,7.0
ts273461,Word of Honor,SHOW,2021,43,"['drama', 'action', 'scifi', 'history', 'romance', 'fantasy']",1.0,8.5,8.5
ts276067,Maldivas,SHOW,2022,36,"['comedy', 'drama']",1.0,5.7,7.5
tm998033,Doctor,MOVIE,2021,150,"['comedy', 'action', 'crime', 'thriller']",,7.4,6.5
tm1200115,The Dreamlife of Georgie Stone,MOVIE,2022,30,['documentation'],,,6.6
tm1199146,Toscana,MOVIE,2022,90,"['romance', 'drama']",,5.7,5.8
tm1003856,Attack on Finland,MOVIE,2021,115,"['thriller', 'action']",,5.3,5.7
tm818266,The Forgotten Battle,MOVIE,2021,124,"['drama', 'war', 'documentation', 'history', 'european']",,7.1,"7,138"
tm1219346,Don't Blame Karma!,MOVIE,2022,85,"['romance', 'comedy']",,4.6,"7,006"
tm1068632,Bartkowiak,MOVIE,2021,91,"['action', 'thriller', 'crime', 'sport']",,5.1,6.1
ts240807,Power Rangers Dino Fury,SHOW,2021,21,"['scifi', 'thriller', 'action', 'comedy', 'drama', 'fantasy']",3.0,6.8,
ts273245,Dad Stop Embarrassing Me!,SHOW,2021,26,"['comedy', 'family']",1.0,4.2,7.2
ts364498,I Will Be Your Bloom,SHOW,2022,48,"['drama', 'comedy']",1.0,7.9,6.0
tm1239557,Dhokha: Round D Corner,MOVIE,2022,108,"['thriller', 'crime', 'drama', 'comedy']",,6.3,5.2
tm859005,Today We Fix the World,MOVIE,2022,113,"['drama', 'comedy']",,6.2,6.9
ts294936,Terim,SHOW,2022,0,"['documentation', 'sport']",1.0,6.7,"8,125"
ts319333,Tiger King: The Doc Antle Story,SHOW,2021,42,"['documentation', 'crime']",1.0,6.2,6.2
ts299323,Super Giant Robot Brothers,SHOW,2022,24,"['scifi', 'animation', 'action', 'comedy', 'family', 'fantasy']",1.0,6.6,"6,625"
tm1036270,I Am All Girls,MOVIE,2021,107,"['crime', 'drama', 'thriller']",,5.9,6.7
ts373918,Beast of Bangalore: Indian Predator,SHOW,2022,47,"['crime', 'documentation']",1.0,6.1,6.0
tm1121948,The Wait,MOVIE,2021,122,['drama'],,6.1,
ts288489,Pretty Guardians Sailor Moon Eternal The Movie,SHOW,2021,81,['action'],1.0,,9.6
ts303605,Unsuspicious,SHOW,2022,30,"['thriller', 'comedy']",1.0,5.0,
tm1281071,Violet Evergarden: Recollections,MOVIE,2021,95,"['drama', 'fantasy', 'animation', 'scifi']",,7.6,8.8
tm990983,Paper Lives,MOVIE,2021,96,['drama'],,6.6,8.1
tm1239051,Whitney Cummings: Jokes,MOVIE,2022,59,['comedy'],,5.6,5.1
ts341767,Kotaro Lives Alone,SHOW,2022,27,"['animation', 'drama', 'comedy']",1.0,8.4,"7,548"
tm860261,To All the Boys: Always and Forever,MOVIE,2021,115,"['drama', 'comedy', 'romance']",,6.3,"7,651"
ts281167,Drive Hard: The Maloof Way,SHOW,2022,32,['reality'],1.0,6.0,7.2
tm1294008,Best of Stand-Up 2022,MOVIE,2022,76,['comedy'],,5.7,2.0
ts282291,Generation 56K,SHOW,2021,30,"['comedy', 'drama', 'romance']",1.0,7.4,"7,129"
ts302363,Twenty Five Twenty One,SHOW,2022,75,"['drama', 'romance']",1.0,8.6,8.68
ts359091,Buy My House,SHOW,2022,33,['reality'],1.0,5.8,7.1
tm1235785,The Best of Netflix Is a Joke: The Festival,MOVIE,2022,54,['comedy'],,,3.0
tm1254220,Togo,MOVIE,2022,95,"['drama', 'crime', 'thriller']",,5.3,6.6
tm1047503,Trees of Peace,MOVIE,2022,97,['drama'],,6.5,7.44
tm990835,The Girl on the Train,MOVIE,2021,128,"['drama', 'thriller', 'crime']",,4.4,5.7
ts308516,"Young, Famous & African",SHOW,2022,43,['reality'],1.0,4.9,8.2
tm1279301,Kangaroo Valley,MOVIE,2022,76,['documentation'],,7.2,6.2
ts301915,The King's Affection,SHOW,2021,66,['drama'],1.0,,"8,397"
ts357031,FanÃ¡tico,SHOW,2022,18,"['drama', 'music', 'comedy']",1.0,5.1,4.0
tm1270573,Mister Mummy,MOVIE,2022,98,"['comedy', 'drama']",,2.0,4.0
tm983723,The Sparks Brothers,MOVIE,2021,140,"['documentation', 'music', 'comedy', 'history']",,7.8,7.3
tm1158784,20th Century Girl,MOVIE,2022,119,"['romance', 'drama']",,7.3,8.4
ts328194,My Name,SHOW,2021,50,"['thriller', 'action', 'crime', 'drama']",1.0,7.8,"8,305"
tm1094217,Chickenhare and the Hamster of Darkness,MOVIE,2022,91,"['romance', 'animation', 'comedy', 'family', 'fantasy']",,6.3,7.5
tm1046264,The Vault,MOVIE,2021,118,"['action', 'thriller', 'crime', 'fantasy']",,6.4,5.9
tm1260666,Fugitive: The Curious Case of Carlos Ghosn,MOVIE,2022,95,['documentation'],,6.5,"6,083"
ts287838,Mad for Each Other,SHOW,2021,35,"['comedy', 'drama', 'romance']",1.0,7.9,8.2
tm1144897,My Father's Violin,MOVIE,2022,112,['drama'],,6.4,7.9
ts272669,Waffles + Mochi,SHOW,2021,28,['family'],1.0,7.7,6.8
ts341883,Rebel Cheer Squad - A Get Even Series,SHOW,2022,29,"['drama', 'family', 'thriller']",1.0,4.7,7.5
ts344098,Never Give Up,SHOW,2022,66,"['comedy', 'drama']",1.0,,4.3
tm1168932,Taylor Tomlinson: Look at You,MOVIE,2022,60,"['comedy', 'documentation']",,7.4,7.2
ts271413,Night Stalker: The Hunt for a Serial Killer,SHOW,2021,47,"['crime', 'documentation']",1.0,7.5,7.4
ts289364,Cat People,SHOW,2021,32,['documentation'],1.0,6.5,5.6
tm992279,Confessions of an Invisible Girl,MOVIE,2021,91,"['drama', 'comedy']",,5.2,6.9
tm456436,Bad Trip,MOVIE,2021,87,"['comedy', 'reality']",,6.5,"6,012"
tm1073510,SAS: Red Notice,MOVIE,2021,124,"['action', 'thriller', 'drama']",,5.2,5.8
ts287149,Hype House,SHOW,2022,25,['reality'],1.0,1.9,"5,857"
tm1175125,The Violence Action,MOVIE,2022,111,"['action', 'drama']",,4.6,
ts269999,You're Nothing Special,SHOW,2022,33,"['scifi', 'drama', 'comedy', 'fantasy']",1.0,5.6,5.2
ts310950,The Girls at the Back,SHOW,2022,43,"['comedy', 'drama']",1.0,7.6,8.1
tm920096,Definition Please,MOVIE,2022,91,"['drama', 'comedy']",,5.5,1.0
tm1204317,Godspeed,MOVIE,2022,119,['drama'],,6.5,6.8
tm1173512,"...Watch Out, We're Mad",MOVIE,2022,90,"['action', 'comedy', 'western']",,3.1,5.4
tm1132485,Stealing Raden Saleh,MOVIE,2022,154,"['action', 'crime', 'drama']",,7.3,"7,818"
ts293097,The Final Score,SHOW,2022,53,"['drama', 'sport', 'comedy']",1.0,7.1,7.0
ts232506,50M2,SHOW,2021,49,"['drama', 'thriller', 'comedy', 'crime']",1.0,6.9,7.4
tm1275536,The Boss Baby: Christmas Bonus,MOVIE,2022,47,"['animation', 'comedy', 'family']",,5.2,6.9
tm1230681,The Entitled,MOVIE,2022,90,"['comedy', 'romance', 'drama']",,4.6,4.7
tm1058761,Biko,MOVIE,2022,98,"['family', 'romance', 'drama']",,5.4,
tm1275586,The Marriage App,MOVIE,2022,101,"['comedy', 'romance']",,5.4,6.16
tm499045,Occupation: Rainfall,MOVIE,2021,128,"['action', 'scifi']",,4.7,6.3
ts343749,Shadow,SHOW,2022,42,[],1.0,,8.5
tm866796,Ek Villain Returns,MOVIE,2022,127,"['thriller', 'action', 'crime', 'romance']",,4.4,"5,289"
ts285931,Under Fire,SHOW,2021,49,['drama'],2.0,6.8,7.2
ts317720,Coming Out Colton,SHOW,2021,33,['reality'],1.0,6.8,6.7
ts268102,Juvenile Justice,SHOW,2022,61,"['drama', 'crime']",1.0,7.9,8.21
ts362635,Iron Chef: Mexico,SHOW,2022,52,['reality'],1.0,6.4,6.0
ts330289,Smother-In-Law,SHOW,2022,25,['comedy'],1.0,4.6,7.6
ts253813,GlÃ³ria,SHOW,2021,44,"['drama', 'history', 'thriller']",1.0,7.9,"6,545"
ts342636,Case Closed: Zero's Tea Time,SHOW,2022,15,['drama'],1.0,,6.0
ts288545,We the People,SHOW,2021,5,"['animation', 'comedy', 'family', 'music']",1.0,4.2,"3,667"
tm1229690,Jewel,MOVIE,2022,80,['drama'],,3.7,6.2
tm1000147,Zone 414,MOVIE,2021,98,"['thriller', 'scifi']",,5.0,5.4
tm1119455,Camp Confidential: America's Secret Nazis,MOVIE,2021,34,"['documentation', 'animation', 'history']",,6.3,6.9
tm1230008,The Festival of Troubadours,MOVIE,2022,102,['drama'],,,6.3
tm1040688,Three Songs for Benazir,MOVIE,2021,22,['documentation'],,7.7,6.3
tm1114205,Amina,MOVIE,2021,120,"['drama', 'history', 'action']",,4.0,6.5
ts285422,Newton's Cradle,SHOW,2021,41,"['drama', 'thriller']",1.0,8.0,8.8
tm1030495,Two,MOVIE,2021,71,"['horror', 'thriller', 'comedy']",,,"5,436"
ts313781,The Club,SHOW,2021,49,"['drama', 'comedy']",2.0,7.9,6.92
tm983658,Rita Moreno: Just a Girl Who Decided to Go for It,MOVIE,2021,90,['documentation'],,7.7,6.6
ts328317,Alessandro Cattelan: One Simple Question,SHOW,2022,30,"['comedy', 'documentation', 'reality']",1.0,6.6,"6,333"
tm151860,Free to Play,MOVIE,2021,75,"['documentation', 'action']",,7.6,"6,936"
ts315041,Bulgasal: Immortal Souls,SHOW,2021,71,"['drama', 'scifi', 'action', 'fantasy', 'thriller']",1.0,7.4,"8,031"
tm1172600,11M: Terror in Madrid,MOVIE,2022,92,['documentation'],,6.9,6.5
tm1046026,The Trip,MOVIE,2021,115,"['horror', 'action', 'thriller', 'comedy']",,6.9,"6,697"
ts282840,Worn Stories,SHOW,2021,30,['documentation'],1.0,6.7,6.8
tm1185506,The Taming of the Shrewd,MOVIE,2022,112,"['comedy', 'drama', 'romance']",,4.5,5.3
tm1282184,Chelsea Handler: Revolution,MOVIE,2022,77,['comedy'],,5.9,5.8
ts293103,Juanpis GonzÃ¡lez - The Series,SHOW,2022,25,"['comedy', 'drama']",1.0,6.7,7.6
tm972519,Don't Kill Me,MOVIE,2021,90,"['fantasy', 'horror', 'romance', 'drama']",,4.3,4.3
tm1217920,LiSA Another Great Day,MOVIE,2022,97,"['music', 'documentation']",,7.4,7.2
ts325756,Midnight Asia: Eat Â· Dance Â· Dream,SHOW,2022,37,['documentation'],1.0,6.6,"5,778"
ts310628,MaveriX,SHOW,2022,23,"['drama', 'family', 'sport', 'action', 'comedy']",1.0,6.1,6.5
tm1094060,My Heroes Were Cowboys,MOVIE,2021,23,['documentation'],,,"6,786"
ts287741,"Fresh, Fried & Crispy",SHOW,2021,25,"['documentation', 'reality']",1.0,6.3,"6,667"
tm841797,The Ice Road,MOVIE,2021,103,"['thriller', 'drama', 'action']",,5.6,"6,956"
tm1166015,The Invisible Thread,MOVIE,2022,109,"['drama', 'comedy', 'family']",,6.8,6.7
tm1040671,Marilyn's Eyes,MOVIE,2021,110,"['comedy', 'drama']",,6.6,"6,773"
tm1125844,The Whole Truth,MOVIE,2021,125,"['thriller', 'drama', 'horror']",,5.2,6.5
tm1264760,Fortune Feimster: Good Fortune,MOVIE,2022,64,['comedy'],,6.7,6.5
tm863280,Showtime 1958,MOVIE,2022,110,"['drama', 'family']",,6.1,5.0
tm1284065,Stuck with You,MOVIE,2022,59,"['romance', 'comedy']",,5.4,"4,775"
tm1118234,Lords of Scam,MOVIE,2021,105,"['documentation', 'crime']",,6.3,6.7
tm1160424,AI Love You,MOVIE,2022,95,"['scifi', 'romance', 'drama']",,4.5,"6,035"
ts285767,No Doubt in Us,SHOW,2021,14,"['drama', 'comedy', 'scifi', 'war', 'fantasy', 'history', 'romance', 'animation']",2.0,8.5,5.7
tm1166046,Ante... Sundaraniki!,MOVIE,2022,173,"['family', 'comedy', 'romance']",,7.6,6.1
tm996676,Viraata Parvam,MOVIE,2022,150,"['drama', 'romance', 'action']",,6.8,5.2
tm1196461,The Assistant,MOVIE,2022,124,"['action', 'thriller', 'crime']",,5.4,5.3
ts274939,I Survived a Crime,SHOW,2021,20,"['crime', 'documentation']",1.0,6.4,
tm1239684,Elesin Oba: The King's Horseman,MOVIE,2022,96,"['drama', 'history']",,4.5,6.6
tm1000797,Ride or Die,MOVIE,2021,142,"['drama', 'romance', 'thriller']",,5.6,6.5
tm1231541,The Joys and Sorrows of Young Yuguo,MOVIE,2022,28,['documentation'],,,6.0
tm861000,Worth,MOVIE,2021,118,"['drama', 'history']",,6.8,6.8
tm985712,"Strip Down, Rise Up",MOVIE,2021,112,['documentation'],,5.4,7.0
ts94677,Worst Roommate Ever,SHOW,2022,47,"['crime', 'documentation', 'drama', 'thriller']",1.0,8.1,"6,794"
tm998188,More the Merrier,MOVIE,2021,112,"['comedy', 'romance']",,5.4,"6,771"
tm1278981,Making 1899,MOVIE,2022,52,['documentation'],,7.7,6.2
tm1255968,The Trapped 13: How We Survived The Thai Cave,MOVIE,2022,102,['documentation'],,7.5,7.0
tm1234493,Stay on Board: The Leo Baker Story,MOVIE,2022,72,"['documentation', 'sport']",,6.6,6.1
tm421437,Anne+,MOVIE,2021,94,"['drama', 'romance']",,6.1,6.3
ts262246,The Last Bus,SHOW,2022,35,"['scifi', 'drama', 'family', 'fantasy', 'comedy']",1.0,5.2,7.8
tm833216,Things Heard & Seen,MOVIE,2021,119,"['horror', 'drama', 'thriller']",,5.3,5.8
ts285194,Reign Supreme,SHOW,2022,49,['drama'],1.0,,"6,563"
tm511991,99 Songs,MOVIE,2021,128,"['romance', 'drama']",,6.5,5.5
tm1111616,David and the Elves,MOVIE,2021,106,"['fantasy', 'comedy', 'family']",,5.2,"6,095"
tm1150256,Tall Girl 2,MOVIE,2022,97,"['comedy', 'romance', 'drama', 'family']",,4.7,"5,819"
tm1259217,I Used to Be Famous,MOVIE,2022,104,"['drama', 'music', 'comedy']",,6.6,7.2
tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,104,"['family', 'fantasy', 'animation', 'action', 'comedy', 'drama']",,6.6,"7,728"
ts290643,Super Crooks,SHOW,2021,30,"['scifi', 'drama', 'animation', 'action', 'crime', 'fantasy']",1.0,7.1,6.6
ts269493,Headspace Guide to Meditation,SHOW,2021,22,"['animation', 'documentation']",1.0,8.4,"7,833"
tm1137862,Four to Dinner,MOVIE,2022,104,"['romance', 'comedy']",,6.3,6.2
tm1080252,7 Prisoners,MOVIE,2021,93,"['drama', 'crime']",,7.1,7.11
ts321254,Yeh Kaali Kaali Ankhein,SHOW,2022,40,"['thriller', 'drama', 'action', 'comedy', 'crime', 'romance']",1.0,7.0,6.2
ts258358,The Life and Movies of ErÅŸan Kuneri,SHOW,2022,49,['comedy'],2.0,6.7,7.4
tm847430,Words Bubble Up Like Soda Pop,MOVIE,2021,88,['drama'],,,"7,438"
tm1001108,Biggie: I Got a Story to Tell,MOVIE,2021,97,"['music', 'documentation']",,6.8,"7,252"
ts297483,Hometown Cha-Cha-Cha,SHOW,2021,78,"['romance', 'comedy', 'drama']",1.0,8.4,"8,187"
ts368341,StoryBots: Answer Time,SHOW,2022,20,"['family', 'animation', 'comedy']",1.0,7.6,"6,667"
ts314395,The Motive,SHOW,2021,35,"['crime', 'documentation']",1.0,5.2,5.1
tm1263048,Nitham Oru Vaanam,MOVIE,2022,146,"['thriller', 'drama']",,7.3,6.75
tm841825,My Little Pony: A New Generation,MOVIE,2021,91,"['comedy', 'animation', 'fantasy', 'drama', 'scifi', 'family', 'action']",,6.8,"7,824"
tm525645,Fear Street: Part One - 1994,MOVIE,2021,107,"['drama', 'horror', 'thriller']",,6.2,"6,738"
tm1177856,Without Saying Goodbye,MOVIE,2022,96,"['romance', 'comedy']",,5.8,"7,265"
ts255486,Godzilla Singular Point,SHOW,2021,25,"['scifi', 'action', 'animation', 'thriller']",1.0,6.5,7.2
